sample_id,cell_id,compound_id,subtype,oncotree_lineage,role
S090535,CL0435,CMP0029,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090536,CL0435,CMP0030,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090538,CL0435,CMP0034,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090539,CL0435,CMP0035,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090540,CL0435,CMP0036,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090541,CL0435,CMP0037,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090542,CL0435,CMP0038,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090543,CL0435,CMP0039,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090544,CL0435,CMP0040,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090545,CL0435,CMP0041,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090546,CL0435,CMP0042,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090547,CL0435,CMP0043,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090548,CL0435,CMP0044,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090549,CL0435,CMP0045,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090550,CL0435,CMP0046,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090551,CL0435,CMP0047,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090552,CL0435,CMP0048,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090553,CL0435,CMP0049,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090554,CL0435,CMP0050,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090557,CL0435,CMP0053,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090558,CL0435,CMP0054,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090559,CL0435,CMP0055,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090560,CL0435,CMP0056,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090561,CL0435,CMP0057,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090562,CL0435,CMP0058,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090563,CL0435,CMP0059,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090564,CL0435,CMP0060,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090565,CL0435,CMP0061,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090566,CL0435,CMP0062,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090567,CL0435,CMP0063,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090568,CL0435,CMP0064,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090569,CL0435,CMP0067,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090570,CL0435,CMP0068,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090571,CL0435,CMP0070,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090572,CL0435,CMP0072,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090573,CL0435,CMP0073,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090574,CL0435,CMP0074,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090575,CL0435,CMP0075,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090576,CL0435,CMP0076,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090577,CL0435,CMP0077,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090579,CL0435,CMP0081,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090580,CL0435,CMP0082,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090581,CL0435,CMP0083,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090582,CL0435,CMP0086,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090583,CL0435,CMP0087,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090585,CL0435,CMP0089,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090586,CL0435,CMP0090,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090587,CL0435,CMP0091,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090588,CL0435,CMP0092,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090589,CL0435,CMP0093,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090590,CL0435,CMP0094,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090591,CL0435,CMP0095,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090592,CL0435,CMP0096,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090593,CL0435,CMP0097,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090594,CL0435,CMP0098,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090595,CL0435,CMP0100,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090596,CL0435,CMP0101,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090598,CL0435,CMP0103,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090599,CL0435,CMP0104,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090600,CL0435,CMP0105,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090601,CL0435,CMP0106,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090603,CL0435,CMP0108,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090604,CL0435,CMP0109,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090605,CL0435,CMP0110,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090607,CL0435,CMP0112,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090608,CL0435,CMP0113,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090609,CL0435,CMP0114,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090610,CL0435,CMP0115,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090611,CL0435,CMP0116,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090612,CL0435,CMP0117,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090613,CL0435,CMP0118,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090614,CL0435,CMP0119,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090616,CL0435,CMP0121,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090617,CL0435,CMP0122,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090618,CL0435,CMP0123,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090619,CL0435,CMP0124,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090620,CL0435,CMP0125,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090621,CL0435,CMP0126,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090622,CL0435,CMP0127,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090623,CL0435,CMP0128,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090624,CL0435,CMP0129,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090625,CL0435,CMP0130,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090626,CL0435,CMP0131,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090628,CL0435,CMP0133,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090629,CL0435,CMP0134,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090630,CL0435,CMP0135,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090632,CL0435,CMP0137,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090633,CL0435,CMP0138,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090634,CL0435,CMP0139,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090636,CL0435,CMP0141,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090637,CL0435,CMP0142,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090638,CL0435,CMP0143,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090639,CL0435,CMP0144,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090640,CL0435,CMP0145,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090641,CL0435,CMP0146,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090645,CL0435,CMP0150,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090646,CL0435,CMP0151,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090648,CL0435,CMP0153,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090649,CL0435,CMP0154,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090650,CL0435,CMP0155,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090651,CL0435,CMP0156,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090652,CL0435,CMP0157,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090653,CL0435,CMP0158,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090654,CL0435,CMP0159,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090655,CL0435,CMP0160,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090656,CL0435,CMP0161,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090657,CL0435,CMP0162,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090658,CL0435,CMP0163,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090660,CL0435,CMP0165,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090661,CL0435,CMP0166,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090662,CL0435,CMP0167,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090663,CL0435,CMP0168,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090664,CL0435,CMP0169,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090665,CL0435,CMP0170,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090666,CL0435,CMP0171,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090667,CL0435,CMP0172,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090668,CL0435,CMP0173,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090670,CL0435,CMP0175,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090671,CL0435,CMP0176,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090672,CL0435,CMP0177,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090673,CL0435,CMP0178,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090674,CL0435,CMP0179,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090675,CL0435,CMP0180,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090676,CL0435,CMP0181,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090677,CL0435,CMP0182,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090678,CL0435,CMP0183,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090680,CL0435,CMP0185,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090681,CL0435,CMP0186,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090682,CL0435,CMP0187,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090683,CL0435,CMP0188,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090684,CL0435,CMP0189,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090685,CL0435,CMP0190,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090686,CL0435,CMP0191,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090687,CL0435,CMP0192,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090688,CL0435,CMP0193,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090689,CL0435,CMP0194,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090690,CL0435,CMP0195,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090691,CL0435,CMP0196,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090692,CL0435,CMP0197,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090695,CL0435,CMP0200,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090696,CL0435,CMP0201,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090697,CL0435,CMP0202,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090698,CL0435,CMP0203,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090699,CL0435,CMP0204,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090701,CL0435,CMP0206,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090702,CL0435,CMP0207,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090703,CL0435,CMP0208,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090704,CL0435,CMP0209,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090705,CL0435,CMP0210,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090706,CL0435,CMP0211,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090708,CL0435,CMP0213,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090709,CL0435,CMP0214,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090710,CL0435,CMP0215,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090711,CL0435,CMP0216,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090712,CL0435,CMP0217,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090713,CL0435,CMP0218,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090714,CL0435,CMP0219,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090715,CL0435,CMP0220,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090716,CL0435,CMP0221,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090717,CL0435,CMP0222,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090718,CL0435,CMP0223,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090719,CL0435,CMP0224,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090721,CL0435,CMP0226,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090724,CL0435,CMP0229,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090725,CL0435,CMP0231,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090726,CL0435,CMP0232,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090727,CL0435,CMP0233,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090728,CL0435,CMP0234,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090729,CL0435,CMP0237,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090730,CL0435,CMP0238,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090734,CL0435,CMP0242,Diffuse Type Stomach Adenocarcinoma,Esophagus/Stomach,train
S090735,CL0436,CMP0001,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090736,CL0436,CMP0002,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090737,CL0436,CMP0003,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090738,CL0436,CMP0004,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090739,CL0436,CMP0005,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090740,CL0436,CMP0006,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090741,CL0436,CMP0008,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090742,CL0436,CMP0009,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090743,CL0436,CMP0010,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090746,CL0436,CMP0013,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090747,CL0436,CMP0014,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090748,CL0436,CMP0015,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090749,CL0436,CMP0016,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090750,CL0436,CMP0017,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090751,CL0436,CMP0018,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090752,CL0436,CMP0019,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090753,CL0436,CMP0020,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090754,CL0436,CMP0021,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090755,CL0436,CMP0022,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090756,CL0436,CMP0023,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090757,CL0436,CMP0024,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090759,CL0436,CMP0027,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090760,CL0436,CMP0028,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090761,CL0436,CMP0029,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090762,CL0436,CMP0030,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090764,CL0436,CMP0034,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090765,CL0436,CMP0035,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090766,CL0436,CMP0036,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090767,CL0436,CMP0037,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090768,CL0436,CMP0038,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090769,CL0436,CMP0039,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090770,CL0436,CMP0040,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090771,CL0436,CMP0041,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090772,CL0436,CMP0042,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090773,CL0436,CMP0043,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090774,CL0436,CMP0044,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090775,CL0436,CMP0045,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090776,CL0436,CMP0046,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090777,CL0436,CMP0047,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090778,CL0436,CMP0048,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090779,CL0436,CMP0049,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090780,CL0436,CMP0050,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090783,CL0436,CMP0053,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090784,CL0436,CMP0054,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090785,CL0436,CMP0055,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090786,CL0436,CMP0056,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090787,CL0436,CMP0057,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090788,CL0436,CMP0058,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090789,CL0436,CMP0059,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090790,CL0436,CMP0060,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090791,CL0436,CMP0061,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090792,CL0436,CMP0062,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090793,CL0436,CMP0063,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090794,CL0436,CMP0064,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090795,CL0436,CMP0067,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090796,CL0436,CMP0068,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090797,CL0436,CMP0069,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090798,CL0436,CMP0070,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090799,CL0436,CMP0072,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090800,CL0436,CMP0073,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090801,CL0436,CMP0074,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090802,CL0436,CMP0075,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090803,CL0436,CMP0076,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090804,CL0436,CMP0077,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090806,CL0436,CMP0081,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090807,CL0436,CMP0082,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090808,CL0436,CMP0083,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090809,CL0436,CMP0085,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090810,CL0436,CMP0086,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090811,CL0436,CMP0087,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090813,CL0436,CMP0089,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090814,CL0436,CMP0090,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090815,CL0436,CMP0091,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090816,CL0436,CMP0092,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090817,CL0436,CMP0093,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090818,CL0436,CMP0094,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090819,CL0436,CMP0095,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090820,CL0436,CMP0096,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090821,CL0436,CMP0097,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090822,CL0436,CMP0098,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090823,CL0436,CMP0100,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090824,CL0436,CMP0101,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090826,CL0436,CMP0103,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090827,CL0436,CMP0104,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090828,CL0436,CMP0105,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090829,CL0436,CMP0106,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090831,CL0436,CMP0108,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090832,CL0436,CMP0109,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090833,CL0436,CMP0110,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090835,CL0436,CMP0112,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090836,CL0436,CMP0113,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090837,CL0436,CMP0114,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090838,CL0436,CMP0115,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090839,CL0436,CMP0116,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090840,CL0436,CMP0117,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090841,CL0436,CMP0118,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090842,CL0436,CMP0119,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090844,CL0436,CMP0121,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090845,CL0436,CMP0122,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090846,CL0436,CMP0123,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090847,CL0436,CMP0124,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090848,CL0436,CMP0125,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
S090849,CL0436,CMP0126,Adenosquamous Carcinoma of the Pancreas,Pancreas,test
