sample_id,cell_id,compound_id,role
S085798,CL0413,CMP0039,train
S085800,CL0413,CMP0041,train
S085801,CL0413,CMP0042,train
S085802,CL0413,CMP0043,train
S085803,CL0413,CMP0044,train
S085804,CL0413,CMP0045,train
S085805,CL0413,CMP0046,test
S085807,CL0413,CMP0048,test
S085808,CL0413,CMP0049,train
S085809,CL0413,CMP0050,train
S085810,CL0413,CMP0051,train
S085811,CL0413,CMP0052,train
S085812,CL0413,CMP0053,train
S085813,CL0413,CMP0054,train
S085814,CL0413,CMP0055,train
S085816,CL0413,CMP0057,train
S085817,CL0413,CMP0058,train
S085818,CL0413,CMP0059,test
S085819,CL0413,CMP0060,train
S085820,CL0413,CMP0061,train
S085821,CL0413,CMP0062,train
S085822,CL0413,CMP0063,train
S085823,CL0413,CMP0064,train
S085824,CL0413,CMP0067,train
S085825,CL0413,CMP0068,train
S085827,CL0413,CMP0072,train
S085829,CL0413,CMP0074,train
S085830,CL0413,CMP0075,train
S085831,CL0413,CMP0076,train
S085832,CL0413,CMP0077,train
S085833,CL0413,CMP0080,train
S085834,CL0413,CMP0081,train
S085835,CL0413,CMP0082,train
S085836,CL0413,CMP0083,test
S085837,CL0413,CMP0086,test
S085838,CL0413,CMP0087,train
S085839,CL0413,CMP0088,test
S085840,CL0413,CMP0089,train
S085841,CL0413,CMP0090,train
S085842,CL0413,CMP0091,train
S085843,CL0413,CMP0092,train
S085844,CL0413,CMP0093,train
S085845,CL0413,CMP0094,train
S085847,CL0413,CMP0096,train
S085848,CL0413,CMP0097,test
S085849,CL0413,CMP0098,train
S085850,CL0413,CMP0100,train
S085851,CL0413,CMP0101,train
S085852,CL0413,CMP0102,train
S085853,CL0413,CMP0103,train
S085854,CL0413,CMP0104,train
S085855,CL0413,CMP0105,train
S085856,CL0413,CMP0106,train
S085857,CL0413,CMP0107,train
S085858,CL0413,CMP0108,train
S085859,CL0413,CMP0109,train
S085861,CL0413,CMP0111,train
S085862,CL0413,CMP0112,train
S085863,CL0413,CMP0113,train
S085864,CL0413,CMP0114,train
S085865,CL0413,CMP0115,train
S085866,CL0413,CMP0116,train
S085869,CL0413,CMP0119,train
S085870,CL0413,CMP0120,train
S085871,CL0413,CMP0121,train
S085872,CL0413,CMP0122,train
S085873,CL0413,CMP0123,train
S085874,CL0413,CMP0124,train
S085875,CL0413,CMP0125,test
S085876,CL0413,CMP0126,train
S085877,CL0413,CMP0127,train
S085878,CL0413,CMP0128,train
S085880,CL0413,CMP0130,test
S085881,CL0413,CMP0131,train
S085882,CL0413,CMP0132,train
S085883,CL0413,CMP0133,train
S085884,CL0413,CMP0134,train
S085885,CL0413,CMP0135,train
S085886,CL0413,CMP0136,train
S085888,CL0413,CMP0138,train
S085889,CL0413,CMP0139,test
S085890,CL0413,CMP0140,test
S085891,CL0413,CMP0141,train
S085893,CL0413,CMP0143,test
S085894,CL0413,CMP0144,train
S085895,CL0413,CMP0145,test
S085897,CL0413,CMP0147,train
S085898,CL0413,CMP0148,train
S085899,CL0413,CMP0149,train
S085900,CL0413,CMP0150,train
S085901,CL0413,CMP0151,test
S085902,CL0413,CMP0152,train
S085903,CL0413,CMP0153,train
S085905,CL0413,CMP0155,train
S085906,CL0413,CMP0156,test
S085907,CL0413,CMP0157,train
S085908,CL0413,CMP0158,train
S085909,CL0413,CMP0159,test
S085910,CL0413,CMP0160,train
S085912,CL0413,CMP0162,train
S085913,CL0413,CMP0163,train
S085914,CL0413,CMP0164,train
S085915,CL0413,CMP0165,train
S085917,CL0413,CMP0167,train
S085919,CL0413,CMP0169,test
S085920,CL0413,CMP0170,train
S085921,CL0413,CMP0171,train
S085922,CL0413,CMP0172,train
S085923,CL0413,CMP0173,train
S085924,CL0413,CMP0174,train
S085925,CL0413,CMP0175,train
S085926,CL0413,CMP0176,test
S085927,CL0413,CMP0177,train
S085928,CL0413,CMP0178,train
S085931,CL0413,CMP0181,train
S085932,CL0413,CMP0182,train
S085933,CL0413,CMP0183,train
S085934,CL0413,CMP0184,train
S085935,CL0413,CMP0185,train
S085936,CL0413,CMP0186,train
S085937,CL0413,CMP0187,train
S085938,CL0413,CMP0188,train
S085939,CL0413,CMP0189,train
S085940,CL0413,CMP0190,train
S085942,CL0413,CMP0192,train
S085943,CL0413,CMP0193,train
S085944,CL0413,CMP0194,train
S085945,CL0413,CMP0195,train
S085946,CL0413,CMP0196,train
S085947,CL0413,CMP0197,train
S085948,CL0413,CMP0198,train
S085949,CL0413,CMP0199,test
S085951,CL0413,CMP0201,train
S085952,CL0413,CMP0202,train
S085953,CL0413,CMP0203,test
S085954,CL0413,CMP0204,train
S085955,CL0413,CMP0205,train
S085956,CL0413,CMP0206,train
S085957,CL0413,CMP0207,train
S085959,CL0413,CMP0209,train
S085961,CL0413,CMP0211,train
S085963,CL0413,CMP0213,train
S085964,CL0413,CMP0214,train
S085966,CL0413,CMP0216,train
S085967,CL0413,CMP0217,train
S085968,CL0413,CMP0218,test
S085969,CL0413,CMP0219,test
S085971,CL0413,CMP0221,train
S085972,CL0413,CMP0222,train
S085973,CL0413,CMP0223,train
S085974,CL0413,CMP0224,train
S085975,CL0413,CMP0225,train
S085976,CL0413,CMP0226,train
S085978,CL0413,CMP0228,train
S085979,CL0413,CMP0229,train
S085980,CL0413,CMP0231,train
S085981,CL0413,CMP0232,train
S085982,CL0413,CMP0233,train
S085983,CL0413,CMP0234,train
S085984,CL0413,CMP0237,train
S085985,CL0413,CMP0238,test
S085986,CL0413,CMP0239,test
S085987,CL0413,CMP0240,test
S085988,CL0413,CMP0241,train
S085989,CL0413,CMP0242,train
S085990,CL0414,CMP0001,train
S085991,CL0414,CMP0002,train
S085992,CL0414,CMP0003,train
S085993,CL0414,CMP0004,test
S085995,CL0414,CMP0006,test
S085996,CL0414,CMP0008,train
S085998,CL0414,CMP0010,test
S085999,CL0414,CMP0011,train
S086002,CL0414,CMP0014,train
S086003,CL0414,CMP0015,train
S086004,CL0414,CMP0016,train
S086005,CL0414,CMP0017,test
S086006,CL0414,CMP0018,train
S086007,CL0414,CMP0019,train
S086008,CL0414,CMP0020,train
S086009,CL0414,CMP0021,train
S086011,CL0414,CMP0023,train
S086012,CL0414,CMP0024,train
S086013,CL0414,CMP0025,train
S086014,CL0414,CMP0027,test
S086015,CL0414,CMP0028,train
S086016,CL0414,CMP0029,train
S086017,CL0414,CMP0030,train
S086018,CL0414,CMP0032,test
S086020,CL0414,CMP0035,train
S086021,CL0414,CMP0036,train
S086023,CL0414,CMP0039,train
S086025,CL0414,CMP0041,test
S086026,CL0414,CMP0042,train
S086027,CL0414,CMP0043,train
S086028,CL0414,CMP0044,test
S086029,CL0414,CMP0045,train
S086030,CL0414,CMP0046,test
S086032,CL0414,CMP0048,train
S086033,CL0414,CMP0049,train
S086034,CL0414,CMP0050,train
S086035,CL0414,CMP0051,train
S086036,CL0414,CMP0052,train
S086037,CL0414,CMP0053,train
S086038,CL0414,CMP0054,test
S086039,CL0414,CMP0055,train
S086041,CL0414,CMP0057,train
S086042,CL0414,CMP0058,train
S086043,CL0414,CMP0059,train
S086044,CL0414,CMP0060,train
S086045,CL0414,CMP0061,test
S086046,CL0414,CMP0062,test
S086047,CL0414,CMP0063,train
S086048,CL0414,CMP0064,test
S086049,CL0414,CMP0068,train
S086050,CL0414,CMP0069,train
S086052,CL0414,CMP0072,train
S086053,CL0414,CMP0074,train
S086054,CL0414,CMP0076,train
S086055,CL0414,CMP0077,test
S086056,CL0414,CMP0080,train
S086057,CL0414,CMP0081,train
S086058,CL0414,CMP0082,train
S086059,CL0414,CMP0083,test
S086060,CL0414,CMP0085,test
S086061,CL0414,CMP0088,train
S086062,CL0414,CMP0090,test
S086063,CL0414,CMP0091,train
S086064,CL0414,CMP0092,train
S086065,CL0414,CMP0093,train
S086066,CL0414,CMP0098,test
S086067,CL0414,CMP0101,train
S086068,CL0414,CMP0102,train
S086069,CL0414,CMP0103,test
S086070,CL0414,CMP0104,train
S086071,CL0414,CMP0105,train
S086072,CL0414,CMP0108,train
S086073,CL0414,CMP0109,train
S086075,CL0414,CMP0111,test
S086076,CL0414,CMP0112,train
S086077,CL0414,CMP0113,train
S086078,CL0414,CMP0121,test
S086079,CL0414,CMP0122,train
S086080,CL0414,CMP0138,test
S086081,CL0414,CMP0145,test
S086082,CL0414,CMP0175,train
S086083,CL0414,CMP0176,test
S086084,CL0414,CMP0177,test
S086085,CL0414,CMP0178,test
S086088,CL0414,CMP0181,test
S086089,CL0414,CMP0182,train
S086090,CL0414,CMP0183,train
S086091,CL0414,CMP0184,train
S086092,CL0414,CMP0185,train
S086093,CL0414,CMP0186,train
S086094,CL0414,CMP0187,train
S086095,CL0414,CMP0188,train
S086096,CL0414,CMP0189,train
S086097,CL0414,CMP0190,train
S086099,CL0414,CMP0192,train
S086100,CL0414,CMP0193,train
S086101,CL0414,CMP0194,train
S086102,CL0414,CMP0195,test
S086103,CL0414,CMP0196,train
S086104,CL0414,CMP0197,train
S086105,CL0414,CMP0198,train
S086106,CL0414,CMP0199,test
S086108,CL0414,CMP0201,train
S086109,CL0414,CMP0202,train
S086110,CL0414,CMP0203,train
S086111,CL0414,CMP0204,train
S086112,CL0414,CMP0205,train
S086113,CL0414,CMP0206,train
S086114,CL0414,CMP0207,test
S086116,CL0414,CMP0209,train
S086118,CL0414,CMP0211,test
S086120,CL0414,CMP0213,test
S086121,CL0414,CMP0214,train
S086123,CL0414,CMP0216,test
S086124,CL0414,CMP0218,train
S086125,CL0414,CMP0219,train
S086127,CL0414,CMP0221,test
S086128,CL0414,CMP0222,train
S086129,CL0414,CMP0223,train
S086130,CL0414,CMP0224,train
S086131,CL0414,CMP0225,train
S086132,CL0414,CMP0226,train
S086134,CL0414,CMP0228,train
S086135,CL0414,CMP0229,train
S086136,CL0414,CMP0231,train
S086137,CL0414,CMP0232,train
S086138,CL0414,CMP0233,test
S086139,CL0414,CMP0234,train
S086140,CL0414,CMP0237,train
S086141,CL0414,CMP0238,test
S086142,CL0414,CMP0239,train
S086143,CL0414,CMP0240,train
S086144,CL0414,CMP0241,train
S086145,CL0414,CMP0242,test
S086146,CL0415,CMP0001,train
S086147,CL0415,CMP0002,train
S086148,CL0415,CMP0003,test
S086149,CL0415,CMP0004,test
S086151,CL0415,CMP0008,test
S086153,CL0415,CMP0010,train
S086154,CL0415,CMP0011,train
S086157,CL0415,CMP0014,train
S086158,CL0415,CMP0015,train
S086159,CL0415,CMP0016,train
S086160,CL0415,CMP0017,train
S086161,CL0415,CMP0018,train
S086162,CL0415,CMP0019,train
S086163,CL0415,CMP0020,train
S086164,CL0415,CMP0021,train
S086166,CL0415,CMP0023,test
S086167,CL0415,CMP0024,train
S086168,CL0415,CMP0025,train
S086169,CL0415,CMP0027,train
S086170,CL0415,CMP0028,train
S086171,CL0415,CMP0029,train
S086172,CL0415,CMP0030,train
S086173,CL0415,CMP0032,train
S086175,CL0415,CMP0035,train
S086176,CL0415,CMP0036,train
S086178,CL0415,CMP0038,train
S086179,CL0415,CMP0039,test
S086181,CL0415,CMP0041,test
S086182,CL0415,CMP0042,test
S086183,CL0415,CMP0043,train
S086184,CL0415,CMP0044,test
S086185,CL0415,CMP0045,train
S086186,CL0415,CMP0046,test
S086188,CL0415,CMP0048,train
S086189,CL0415,CMP0049,train
S086190,CL0415,CMP0050,train
S086191,CL0415,CMP0051,train
S086192,CL0415,CMP0052,train
S086193,CL0415,CMP0053,train
S086194,CL0415,CMP0054,train
S086195,CL0415,CMP0055,train
S086197,CL0415,CMP0057,train
S086198,CL0415,CMP0058,train
S086199,CL0415,CMP0059,train
S086200,CL0415,CMP0060,train
S086201,CL0415,CMP0061,train
S086202,CL0415,CMP0062,train
S086203,CL0415,CMP0063,train
S086204,CL0415,CMP0064,train
S086205,CL0415,CMP0067,train
S086206,CL0415,CMP0068,test
S086207,CL0415,CMP0069,train
S086209,CL0415,CMP0072,train
S086211,CL0415,CMP0074,train
S086212,CL0415,CMP0075,train
S086213,CL0415,CMP0076,test
S086214,CL0415,CMP0077,train
S086215,CL0415,CMP0080,train
S086216,CL0415,CMP0081,train
S086217,CL0415,CMP0082,train
S086218,CL0415,CMP0083,train
S086219,CL0415,CMP0085,train
S086220,CL0415,CMP0086,train
S086221,CL0415,CMP0087,test
S086222,CL0415,CMP0088,train
S086223,CL0415,CMP0089,train
S086224,CL0415,CMP0090,train
S086225,CL0415,CMP0091,train
S086226,CL0415,CMP0092,train
S086227,CL0415,CMP0093,test
S086228,CL0415,CMP0094,test
S086230,CL0415,CMP0096,train
S086231,CL0415,CMP0097,train
S086232,CL0415,CMP0098,test
S086233,CL0415,CMP0100,train
S086234,CL0415,CMP0101,test
S086235,CL0415,CMP0102,train
S086236,CL0415,CMP0103,train
S086237,CL0415,CMP0104,train
S086238,CL0415,CMP0105,train
S086239,CL0415,CMP0106,train
S086240,CL0415,CMP0107,train
S086241,CL0415,CMP0108,train
S086242,CL0415,CMP0109,train
S086244,CL0415,CMP0111,test
S086245,CL0415,CMP0112,train
S086246,CL0415,CMP0113,test
S086247,CL0415,CMP0114,train
S086248,CL0415,CMP0115,train
S086249,CL0415,CMP0116,train
S086252,CL0415,CMP0119,test
S086253,CL0415,CMP0120,test
S086254,CL0415,CMP0121,train
S086255,CL0415,CMP0122,test
S086256,CL0415,CMP0123,train
S086257,CL0415,CMP0124,train
S086258,CL0415,CMP0125,train
S086259,CL0415,CMP0126,train
S086260,CL0415,CMP0127,train
S086261,CL0415,CMP0128,test
S086263,CL0415,CMP0130,train
S086264,CL0415,CMP0131,train
S086265,CL0415,CMP0132,train
S086266,CL0415,CMP0133,test
S086267,CL0415,CMP0134,train
S086268,CL0415,CMP0135,test
S086269,CL0415,CMP0136,train
S086271,CL0415,CMP0138,train
S086272,CL0415,CMP0139,train
S086273,CL0415,CMP0140,train
S086274,CL0415,CMP0141,train
S086276,CL0415,CMP0143,test
S086277,CL0415,CMP0144,train
S086278,CL0415,CMP0145,train
S086280,CL0415,CMP0147,train
S086281,CL0415,CMP0148,train
S086282,CL0415,CMP0149,train
S086283,CL0415,CMP0150,train
S086284,CL0415,CMP0151,test
S086285,CL0415,CMP0152,train
S086286,CL0415,CMP0153,train
S086288,CL0415,CMP0155,train
S086289,CL0415,CMP0156,train
S086290,CL0415,CMP0157,test
S086291,CL0415,CMP0158,train
S086292,CL0415,CMP0159,train
S086293,CL0415,CMP0160,test
S086295,CL0415,CMP0162,train
S086296,CL0415,CMP0163,train
S086297,CL0415,CMP0164,train
S086298,CL0415,CMP0165,train
S086300,CL0415,CMP0167,train
S086302,CL0415,CMP0169,train
S086303,CL0415,CMP0170,train
S086304,CL0415,CMP0171,train
S086305,CL0415,CMP0172,train
S086306,CL0415,CMP0173,train
S086307,CL0415,CMP0174,test
S086308,CL0415,CMP0175,train
S086309,CL0415,CMP0176,train
S086310,CL0415,CMP0177,train
S086311,CL0415,CMP0178,train
S086314,CL0415,CMP0181,train
S086315,CL0415,CMP0182,train
S086316,CL0415,CMP0183,train
S086317,CL0415,CMP0184,train
S086318,CL0415,CMP0185,train
S086319,CL0415,CMP0186,test
S086320,CL0415,CMP0187,test
S086321,CL0415,CMP0188,train
S086322,CL0415,CMP0189,train
S086323,CL0415,CMP0190,train
S086325,CL0415,CMP0192,train
S086326,CL0415,CMP0193,train
S086327,CL0415,CMP0194,train
S086328,CL0415,CMP0195,train
S086329,CL0415,CMP0196,train
S086330,CL0415,CMP0197,test
S086331,CL0415,CMP0198,train
S086332,CL0415,CMP0199,train
S086334,CL0415,CMP0201,train
S086335,CL0415,CMP0202,train
S086336,CL0415,CMP0203,train
S086337,CL0415,CMP0204,train
S086338,CL0415,CMP0205,train
S086339,CL0415,CMP0206,train
S086340,CL0415,CMP0207,test
S086342,CL0415,CMP0209,train
S086344,CL0415,CMP0211,train
S086346,CL0415,CMP0213,test
S086347,CL0415,CMP0214,train
S086349,CL0415,CMP0216,train
S086350,CL0415,CMP0218,train
S086351,CL0415,CMP0219,train
S086353,CL0415,CMP0221,train
S086354,CL0415,CMP0222,test
S086355,CL0415,CMP0223,train
S086356,CL0415,CMP0224,train
S086357,CL0415,CMP0225,train
S086358,CL0415,CMP0226,test
S086360,CL0415,CMP0228,train
S086361,CL0415,CMP0229,train
S086362,CL0415,CMP0231,train
S086363,CL0415,CMP0232,train
S086364,CL0415,CMP0233,test
S086365,CL0415,CMP0234,train
S086366,CL0415,CMP0237,train
S086367,CL0415,CMP0238,train
S086368,CL0415,CMP0239,train
S086369,CL0415,CMP0240,train
S086370,CL0415,CMP0241,test
S086371,CL0415,CMP0242,train
S086372,CL0416,CMP0001,train
S086373,CL0416,CMP0002,test
S086374,CL0416,CMP0003,train
S086375,CL0416,CMP0004,train
S086377,CL0416,CMP0006,train
S086378,CL0416,CMP0008,train
S086380,CL0416,CMP0010,test
S086381,CL0416,CMP0011,train
S086384,CL0416,CMP0014,train
S086385,CL0416,CMP0015,train
S086386,CL0416,CMP0016,train
S086387,CL0416,CMP0017,test
S086388,CL0416,CMP0018,test
S086389,CL0416,CMP0019,test
S086390,CL0416,CMP0020,train
S086391,CL0416,CMP0021,train
S086393,CL0416,CMP0023,train
S086394,CL0416,CMP0024,test
S086395,CL0416,CMP0025,train
S086396,CL0416,CMP0027,train
S086397,CL0416,CMP0028,test
S086398,CL0416,CMP0029,test
S086399,CL0416,CMP0030,train
S086400,CL0416,CMP0032,train
S086402,CL0416,CMP0035,train
S086403,CL0416,CMP0036,train
S086405,CL0416,CMP0038,train
S086406,CL0416,CMP0039,train
S086408,CL0416,CMP0041,test
S086409,CL0416,CMP0042,train
S086410,CL0416,CMP0043,train
S086411,CL0416,CMP0044,test
S086412,CL0416,CMP0045,train
S086413,CL0416,CMP0046,train
S086415,CL0416,CMP0048,train
S086416,CL0416,CMP0049,train
S086417,CL0416,CMP0050,train
S086418,CL0416,CMP0051,train
S086419,CL0416,CMP0052,train
S086420,CL0416,CMP0053,train
S086421,CL0416,CMP0054,train
S086422,CL0416,CMP0055,train
S086424,CL0416,CMP0057,train
S086425,CL0416,CMP0058,train
S086426,CL0416,CMP0059,train
S086427,CL0416,CMP0061,train
S086428,CL0416,CMP0062,train
S086429,CL0416,CMP0063,train
S086430,CL0416,CMP0064,train
S086431,CL0416,CMP0067,train
S086432,CL0416,CMP0068,train
S086433,CL0416,CMP0069,train
S086435,CL0416,CMP0072,train
S086437,CL0416,CMP0074,train
S086438,CL0416,CMP0075,train
S086439,CL0416,CMP0076,train
S086440,CL0416,CMP0077,train
S086441,CL0416,CMP0080,train
S086442,CL0416,CMP0081,train
S086443,CL0416,CMP0082,train
S086444,CL0416,CMP0083,train
S086445,CL0416,CMP0085,train
S086446,CL0416,CMP0086,train
S086447,CL0416,CMP0087,train
S086448,CL0416,CMP0088,train
S086449,CL0416,CMP0089,train
S086450,CL0416,CMP0090,train
S086451,CL0416,CMP0091,train
S086452,CL0416,CMP0092,train
S086453,CL0416,CMP0093,test
S086454,CL0416,CMP0094,train
S086456,CL0416,CMP0096,train
S086457,CL0416,CMP0097,train
S086458,CL0416,CMP0098,test
S086459,CL0416,CMP0100,train
S086460,CL0416,CMP0101,train
S086461,CL0416,CMP0102,train
S086462,CL0416,CMP0103,train
S086463,CL0416,CMP0104,train
S086464,CL0416,CMP0105,train
S086465,CL0416,CMP0106,train
S086466,CL0416,CMP0107,train
S086467,CL0416,CMP0108,train
S086468,CL0416,CMP0109,train
S086470,CL0416,CMP0111,train
S086471,CL0416,CMP0112,train
S086472,CL0416,CMP0113,train
S086473,CL0416,CMP0114,train
S086474,CL0416,CMP0115,train
S086475,CL0416,CMP0116,train
S086478,CL0416,CMP0119,train
S086479,CL0416,CMP0120,train
S086480,CL0416,CMP0121,test
S086481,CL0416,CMP0122,test
S086482,CL0416,CMP0123,train
S086483,CL0416,CMP0124,test
S086484,CL0416,CMP0125,train
S086485,CL0416,CMP0126,train
S086486,CL0416,CMP0127,train
S086487,CL0416,CMP0128,train
S086489,CL0416,CMP0130,train
S086490,CL0416,CMP0131,train
S086491,CL0416,CMP0132,train
S086492,CL0416,CMP0133,train
S086493,CL0416,CMP0134,train
S086494,CL0416,CMP0135,train
S086495,CL0416,CMP0136,train
S086497,CL0416,CMP0138,train
S086498,CL0416,CMP0139,train
S086499,CL0416,CMP0140,train
S086500,CL0416,CMP0141,train
S086502,CL0416,CMP0143,train
S086503,CL0416,CMP0144,train
S086504,CL0416,CMP0145,train
S086506,CL0416,CMP0147,train
S086507,CL0416,CMP0148,test
S086508,CL0416,CMP0149,train
S086509,CL0416,CMP0150,train
S086510,CL0416,CMP0151,train
S086511,CL0416,CMP0152,test
S086512,CL0416,CMP0153,test
S086514,CL0416,CMP0155,test
S086515,CL0416,CMP0156,train
S086516,CL0416,CMP0157,train
S086517,CL0416,CMP0158,train
S086518,CL0416,CMP0159,train
S086519,CL0416,CMP0160,train
S086521,CL0416,CMP0162,train
S086522,CL0416,CMP0163,test
S086523,CL0416,CMP0164,train
S086524,CL0416,CMP0165,train
S086526,CL0416,CMP0167,train
S086528,CL0416,CMP0169,train
S086529,CL0416,CMP0170,train
S086530,CL0416,CMP0171,train
S086531,CL0416,CMP0172,train
S086532,CL0416,CMP0173,train
S086533,CL0416,CMP0174,train
S086534,CL0416,CMP0175,train
S086535,CL0416,CMP0176,train
S086536,CL0416,CMP0177,test
S086537,CL0416,CMP0178,train
S086540,CL0416,CMP0181,train
S086541,CL0416,CMP0182,train
S086542,CL0416,CMP0183,train
S086543,CL0416,CMP0184,train
S086544,CL0416,CMP0185,train
S086545,CL0416,CMP0186,train
S086546,CL0416,CMP0187,train
S086547,CL0416,CMP0188,train
S086548,CL0416,CMP0189,train
S086549,CL0416,CMP0190,train
S086551,CL0416,CMP0192,train
S086552,CL0416,CMP0193,train
S086553,CL0416,CMP0194,train
S086554,CL0416,CMP0195,train
S086555,CL0416,CMP0196,train
S086556,CL0416,CMP0197,train
S086557,CL0416,CMP0198,train
S086558,CL0416,CMP0199,train
S086560,CL0416,CMP0201,train
S086561,CL0416,CMP0202,train
S086562,CL0416,CMP0203,train
S086563,CL0416,CMP0204,test
S086564,CL0416,CMP0205,train
S086565,CL0416,CMP0206,train
S086566,CL0416,CMP0207,train
S086568,CL0416,CMP0209,train
S086570,CL0416,CMP0211,train
S086572,CL0416,CMP0213,train
S086573,CL0416,CMP0214,test
S086575,CL0416,CMP0216,train
S086576,CL0416,CMP0218,train
S086577,CL0416,CMP0219,train
S086579,CL0416,CMP0221,test
S086580,CL0416,CMP0222,train
S086581,CL0416,CMP0223,test
S086582,CL0416,CMP0224,test
S086583,CL0416,CMP0225,test
S086584,CL0416,CMP0226,train
S086586,CL0416,CMP0228,test
S086587,CL0416,CMP0229,train
S086588,CL0416,CMP0231,train
S086589,CL0416,CMP0232,train
S086590,CL0416,CMP0233,train
S086591,CL0416,CMP0234,train
S086592,CL0416,CMP0237,train
S086593,CL0416,CMP0238,train
S086594,CL0416,CMP0239,train
S086595,CL0416,CMP0240,train
S086596,CL0416,CMP0241,test
S086597,CL0416,CMP0242,train
S087275,CL0420,CMP0001,train
S087276,CL0420,CMP0002,train
S087277,CL0420,CMP0003,train
S087278,CL0420,CMP0004,train
S087280,CL0420,CMP0006,train
S087281,CL0420,CMP0008,train
S087283,CL0420,CMP0010,train
S087284,CL0420,CMP0011,test
S087287,CL0420,CMP0014,train
S087288,CL0420,CMP0015,test
S087289,CL0420,CMP0016,train
S087290,CL0420,CMP0017,train
S087291,CL0420,CMP0018,train
S087292,CL0420,CMP0019,test
S087293,CL0420,CMP0020,train
S087294,CL0420,CMP0021,train
S087296,CL0420,CMP0023,train
S087297,CL0420,CMP0024,train
S087298,CL0420,CMP0025,train
S087299,CL0420,CMP0027,train
S087300,CL0420,CMP0028,train
S087301,CL0420,CMP0029,test
S087302,CL0420,CMP0030,train
S087303,CL0420,CMP0032,train
S087305,CL0420,CMP0035,train
S087306,CL0420,CMP0036,train
S087308,CL0420,CMP0038,train
S087309,CL0420,CMP0039,train
S087311,CL0420,CMP0041,test
S087312,CL0420,CMP0042,train
S087313,CL0420,CMP0043,train
S087314,CL0420,CMP0044,train
S087315,CL0420,CMP0045,train
S087316,CL0420,CMP0046,train
S087318,CL0420,CMP0048,train
S087319,CL0420,CMP0049,train
S087320,CL0420,CMP0050,train
S087321,CL0420,CMP0051,train
S087322,CL0420,CMP0052,test
S087323,CL0420,CMP0053,train
S087324,CL0420,CMP0054,train
S087325,CL0420,CMP0055,test
S087327,CL0420,CMP0057,train
S087328,CL0420,CMP0058,train
S087329,CL0420,CMP0059,train
S087330,CL0420,CMP0060,train
S087331,CL0420,CMP0061,train
S087332,CL0420,CMP0062,train
S087333,CL0420,CMP0063,train
S087334,CL0420,CMP0064,test
S087335,CL0420,CMP0067,train
S087336,CL0420,CMP0068,test
S087337,CL0420,CMP0069,train
S087339,CL0420,CMP0072,test
S087341,CL0420,CMP0074,train
S087342,CL0420,CMP0075,train
S087343,CL0420,CMP0076,train
